Booking ID,Customer ID,Destination,Booking Date,Travel Date,Booking Status,Revenue,Booking Channel,Consultant,Country,Device,Trip Length,Adults,Children
BKG00642,CUST0258,Lisbon,2024-10-12,2023-09-05,Pending,5877,App,Consultant_20,Netherlands,Mobile,9,2,0
BKG00643,CUST0475,Barcelona,2024-04-24,2025-01-30,Confirmed,7282,App,Consultant_6,UK,Mobile,15,2,2
BKG00644,CUST0249,Dubai,2023-01-10,2023-04-22,Confirmed,5592,App,Consultant_11,France,Mobile,8,3,2
BKG00645,CUST0457,Paris,2024-05-19,2025-05-24,Confirmed,6522,Website,Consultant_4,USA,Mobile,6,1,0
BKG00646,CUST0449,Helsinki,2024-07-13,2025-01-19,Cancelled,4877,Website,Consultant_20,Italy,Tablet,11,1,0
BKG00647,CUST0331,Tokyo,2024-03-11,2023-08-19,Pending,7629,Website,Consultant_16,Netherlands,Mobile,18,4,2
BKG00648,CUST0323,Tokyo,2023-04-21,2024-04-21,Confirmed,3659,Agent,Consultant_7,Germany,Desktop,6,2,0
BKG00649,CUST0180,Berlin,2023-06-02,2025-05-23,Cancelled,5823,Website,Consultant_11,UK,Desktop,8,1,0
BKG00650,CUST0190,Barcelona,2024-09-26,2024-04-02,Cancelled,6659,Agent,Consultant_1,Germany,Desktop,10,2,0
BKG00651,CUST0407,San Francisco,2023-04-12,2023-03-09,Confirmed,7818,App,Consultant_7,Spain,Tablet,18,4,2
BKG00652,CUST0154,Rome,2023-07-10,2023-08-29,Confirmed,5531,App,Consultant_12,Italy,Mobile,7,2,0
BKG00653,CUST0196,Seoul,2024-07-16,2024-04-18,Confirmed,753,Phone,Consultant_7,Netherlands,Tablet,12,1,1
BKG00654,CUST0466,Paris,2023-03-22,2023-12-23,Pending,5807,Website,Consultant_7,Germany,Mobile,15,2,1
BKG00655,CUST0311,Vienna,2024-05-03,2025-03-01,Confirmed,828,App,Consultant_10,Germany,Tablet,16,1,2
BKG00656,CUST0262,Istanbul,2023-03-29,2023-09-14,Cancelled,3091,Website,Consultant_16,Netherlands,Tablet,9,4,0
BKG00657,CUST0419,Copenhagen,2023-07-13,2023-03-19,Confirmed,3330,Agent,Consultant_8,Spain,Mobile,8,2,1
BKG00658,CUST0406,Sydney,2023-04-14,2023-02-17,Cancelled,3544,App,Consultant_9,Spain,Tablet,9,1,2
BKG00659,CUST0427,Vienna,2023-04-06,2024-04-13,Confirmed,1920,Website,Consultant_9,USA,Mobile,7,4,1
BKG00660,CUST0143,Dubai,2024-02-27,2025-04-16,Confirmed,6136,App,Consultant_2,USA,Desktop,20,2,0
BKG00661,CUST0342,Oslo,2023-07-17,2025-01-07,Cancelled,3901,App,Consultant_13,Spain,Desktop,14,4,2
BKG00662,CUST0316,Dubai,2023-01-01,2023-08-05,Cancelled,3392,Website,Consultant_13,Spain,Desktop,8,1,1
BKG00663,CUST0101,Cape Town,2024-02-11,2024-01-10,Cancelled,5788,App,Consultant_4,Italy,Tablet,3,2,2
BKG00664,CUST0244,Sydney,2024-01-13,2023-09-11,Confirmed,6312,App,Consultant_12,Italy,Desktop,6,2,1
BKG00665,CUST0490,Sydney,2023-06-16,2025-05-09,Confirmed,7009,App,Consultant_17,France,Mobile,14,2,1
BKG00666,CUST0012,Tokyo,2024-05-23,2024-06-01,Confirmed,5797,App,Consultant_2,Germany,Desktop,17,4,0
BKG00667,CUST0239,Milan,2024-09-29,2025-05-28,Confirmed,1154,Agent,Consultant_13,USA,Desktop,5,4,0
BKG00668,CUST0049,Athens,2023-11-09,2023-09-16,Confirmed,5981,App,Consultant_18,Netherlands,Tablet,10,1,1
BKG00669,CUST0042,Oslo,2024-08-15,2024-02-24,Confirmed,1259,Phone,Consultant_15,UK,Mobile,13,3,2
BKG00670,CUST0166,Vienna,2024-02-22,2024-09-10,Confirmed,7282,App,Consultant_8,Germany,Tablet,18,2,2
BKG00671,CUST0082,Helsinki,2024-11-11,2023-08-06,Pending,2298,Website,Consultant_15,Spain,Tablet,11,2,0
BKG00672,CUST0429,Milan,2024-04-21,2025-06-06,Confirmed,5659,Phone,Consultant_1,USA,Mobile,5,1,1
BKG00673,CUST0291,Amsterdam,2023-03-14,2023-10-27,Confirmed,3471,Agent,Consultant_20,UK,Tablet,7,2,0
BKG00674,CUST0158,Athens,2023-05-21,2024-09-28,Confirmed,5011,Phone,Consultant_10,UK,Mobile,16,4,1
BKG00675,CUST0216,Rio,2024-08-04,2023-12-06,Confirmed,3926,Phone,Consultant_12,UK,Desktop,17,4,1
BKG00676,CUST0490,Milan,2023-09-19,2023-06-11,Confirmed,754,Phone,Consultant_5,Netherlands,Mobile,8,2,0
BKG00677,CUST0158,Berlin,2023-12-06,2024-08-03,Pending,5762,Website,Consultant_9,UK,Mobile,6,2,2
BKG00678,CUST0462,Copenhagen,2023-11-04,2023-04-12,Cancelled,4323,Website,Consultant_8,France,Mobile,10,4,0
BKG00679,CUST0134,Prague,2023-09-02,2025-04-02,Pending,2376,Website,Consultant_16,Netherlands,Tablet,7,2,1
BKG00680,CUST0067,Berlin,2024-05-29,2025-05-24,Pending,3257,Agent,Consultant_14,Netherlands,Mobile,15,4,0
BKG00681,CUST0336,Oslo,2023-12-03,2024-12-02,Confirmed,3124,Website,Consultant_13,UK,Mobile,18,3,2
BKG00682,CUST0007,Dubai,2024-07-28,2023-08-05,Confirmed,5495,Website,Consultant_13,Germany,Mobile,3,3,2
BKG00683,CUST0436,Istanbul,2024-07-14,2024-05-30,Confirmed,6654,Phone,Consultant_5,USA,Desktop,15,2,1
BKG00684,CUST0014,Barcelona,2023-03-17,2023-08-09,Confirmed,4621,Website,Consultant_16,Germany,Mobile,13,2,0
BKG00685,CUST0073,Oslo,2023-06-24,2024-03-27,Confirmed,3504,App,Consultant_11,UK,Tablet,10,2,2
BKG00686,CUST0399,Dubai,2023-04-19,2023-05-30,Confirmed,5016,Website,Consultant_5,Spain,Mobile,10,4,0
BKG00687,CUST0405,Rome,2023-07-02,2023-09-07,Confirmed,4234,Agent,Consultant_13,Germany,Mobile,16,3,2
BKG00688,CUST0163,Seoul,2023-07-11,2023-03-24,Confirmed,1744,Agent,Consultant_11,USA,Desktop,15,3,1
BKG00689,CUST0066,Rome,2023-03-06,2025-02-02,Confirmed,6472,App,Consultant_19,Italy,Mobile,5,1,1
BKG00690,CUST0347,Copenhagen,2024-04-18,2024-04-25,Confirmed,7139,Agent,Consultant_3,Italy,Tablet,6,1,0
BKG00691,CUST0130,Tokyo,2023-04-10,2024-03-17,Confirmed,5856,Agent,Consultant_15,Netherlands,Mobile,17,2,1
BKG00692,CUST0419,Paris,2024-06-27,2024-11-03,Confirmed,6880,Phone,Consultant_7,UK,Tablet,17,4,2
BKG00693,CUST0466,Vienna,2023-05-08,2023-09-24,Confirmed,1508,App,Consultant_7,France,Desktop,15,2,1
BKG00694,CUST0206,Copenhagen,2024-03-27,2025-02-26,Cancelled,4814,Phone,Consultant_6,France,Mobile,11,3,2
BKG00695,CUST0276,Amsterdam,2024-01-04,2025-02-06,Confirmed,2010,Phone,Consultant_3,Spain,Desktop,12,2,2
BKG00696,CUST0466,Amsterdam,2023-02-12,2025-01-19,Confirmed,2459,Website,Consultant_13,France,Mobile,14,2,1
BKG00697,CUST0256,Oslo,2024-02-23,2024-03-11,Cancelled,3008,App,Consultant_7,UK,Tablet,16,3,2
BKG00698,CUST0266,Rio,2024-05-02,2024-09-29,Confirmed,5258,Website,Consultant_5,Spain,Desktop,3,3,2
BKG00699,CUST0025,Madrid,2023-03-19,2024-03-27,Confirmed,3182,Website,Consultant_18,Netherlands,Mobile,16,3,0
BKG00700,CUST0450,San Francisco,2023-09-27,2025-01-11,Confirmed,7811,Phone,Consultant_8,Italy,Tablet,16,3,0
BKG00701,CUST0281,Dubai,2024-11-04,2023-10-04,Confirmed,1489,Agent,Consultant_17,France,Desktop,10,1,0
BKG00702,CUST0253,Amsterdam,2023-11-11,2023-04-12,Cancelled,4784,App,Consultant_20,Germany,Mobile,18,4,1
BKG00703,CUST0310,Vienna,2023-06-17,2025-05-09,Cancelled,754,Agent,Consultant_1,UK,Desktop,16,4,0
BKG00704,CUST0289,Milan,2023-12-05,2023-08-03,Confirmed,4663,Phone,Consultant_14,Spain,Mobile,3,3,2
BKG00705,CUST0164,New York,2023-07-12,2023-02-05,Confirmed,5211,Phone,Consultant_17,Germany,Tablet,18,4,1
BKG00706,CUST0095,Paris,2024-03-28,2023-08-24,Confirmed,6979,Phone,Consultant_10,UK,Tablet,20,4,1
BKG00707,CUST0270,Rio,2023-10-10,2024-07-27,Confirmed,7314,Phone,Consultant_12,Spain,Desktop,9,4,1
BKG00708,CUST0321,Istanbul,2023-12-02,2024-10-02,Confirmed,7464,Phone,Consultant_16,Netherlands,Desktop,17,4,1
BKG00709,CUST0110,San Francisco,2024-01-25,2024-02-21,Confirmed,5469,Phone,Consultant_14,France,Mobile,19,3,2
BKG00710,CUST0336,Barcelona,2024-06-08,2025-03-08,Confirmed,6943,Agent,Consultant_16,Italy,Tablet,15,2,2
BKG00711,CUST0310,Vienna,2023-08-28,2024-12-29,Confirmed,6221,Website,Consultant_8,UK,Mobile,11,2,0
BKG00712,CUST0238,Cape Town,2024-04-27,2023-04-16,Confirmed,4952,Agent,Consultant_10,UK,Tablet,17,2,1
BKG00713,CUST0381,Barcelona,2024-10-20,2023-07-26,Confirmed,755,App,Consultant_17,Germany,Desktop,5,1,0
BKG00714,CUST0436,Toronto,2024-08-14,2025-05-06,Confirmed,1507,Agent,Consultant_18,France,Mobile,3,4,2
BKG00715,CUST0387,Istanbul,2024-07-08,2025-04-08,Cancelled,6996,Phone,Consultant_20,UK,Mobile,18,3,1
BKG00716,CUST0483,Athens,2024-04-02,2024-01-14,Confirmed,2255,Agent,Consultant_16,UK,Tablet,10,3,2
BKG00717,CUST0425,Seoul,2023-03-30,2023-10-12,Confirmed,3071,Website,Consultant_17,France,Tablet,15,1,0
BKG00718,CUST0390,San Francisco,2024-10-21,2025-05-16,Pending,4408,App,Consultant_16,Netherlands,Tablet,10,3,2
BKG00719,CUST0025,Istanbul,2023-04-05,2025-01-01,Confirmed,3497,Agent,Consultant_19,France,Desktop,19,2,1
BKG00720,CUST0141,Amsterdam,2024-03-27,2023-12-04,Confirmed,3303,Website,Consultant_8,Italy,Mobile,16,1,1
BKG00721,CUST0117,San Francisco,2024-03-03,2024-01-10,Confirmed,4265,Agent,Consultant_6,Germany,Tablet,9,3,0
BKG00722,CUST0482,Cape Town,2023-05-31,2023-06-06,Confirmed,4879,App,Consultant_6,France,Desktop,17,1,1
BKG00723,CUST0392,San Francisco,2024-05-28,2023-11-13,Confirmed,3883,Agent,Consultant_9,Spain,Tablet,18,1,2
BKG00724,CUST0405,Vienna,2024-01-11,2025-03-06,Confirmed,598,Phone,Consultant_4,USA,Mobile,8,3,2
BKG00725,CUST0482,Bangkok,2023-01-22,2025-01-24,Confirmed,696,Agent,Consultant_12,Germany,Tablet,3,2,2
BKG00726,CUST0452,Athens,2023-11-09,2025-03-02,Cancelled,3029,Website,Consultant_12,USA,Mobile,14,3,2
BKG00727,CUST0025,Paris,2024-06-02,2024-09-17,Confirmed,1377,Agent,Consultant_17,Spain,Desktop,20,4,0
BKG00728,CUST0079,Prague,2023-07-25,2024-05-31,Confirmed,7893,Website,Consultant_15,Netherlands,Desktop,18,4,2
BKG00729,CUST0068,Helsinki,2024-01-10,2024-02-17,Cancelled,2368,App,Consultant_9,Netherlands,Tablet,14,3,0
BKG00730,CUST0173,Helsinki,2024-03-26,2024-03-11,Confirmed,7258,Agent,Consultant_7,Spain,Mobile,15,2,2
BKG00731,CUST0444,San Francisco,2024-09-17,2024-02-22,Cancelled,3165,App,Consultant_10,Spain,Mobile,10,4,0
BKG00732,CUST0012,New York,2024-08-17,2024-07-08,Confirmed,1888,App,Consultant_16,UK,Mobile,3,4,2
BKG00733,CUST0288,Bangkok,2023-06-28,2024-08-09,Cancelled,2915,Agent,Consultant_12,UK,Tablet,9,3,2
BKG00734,CUST0128,Oslo,2023-07-29,2024-10-30,Confirmed,1069,Website,Consultant_7,France,Mobile,17,3,0
BKG00735,CUST0096,Tokyo,2024-05-14,2024-10-17,Cancelled,3137,App,Consultant_18,Netherlands,Mobile,15,3,1
BKG00736,CUST0092,Tokyo,2024-04-08,2023-11-02,Pending,7742,App,Consultant_15,Germany,Mobile,15,1,1
BKG00737,CUST0141,Seoul,2023-05-04,2024-06-13,Confirmed,1565,Agent,Consultant_6,France,Mobile,11,1,1
BKG00738,CUST0031,Lisbon,2023-04-23,2025-01-16,Confirmed,921,Agent,Consultant_12,Netherlands,Tablet,17,1,0
BKG00739,CUST0334,San Francisco,2023-01-12,2024-01-02,Confirmed,3383,Agent,Consultant_11,UK,Tablet,6,3,1
BKG00740,CUST0020,Tokyo,2023-05-06,2024-05-25,Confirmed,1704,Agent,Consultant_20,UK,Mobile,15,2,1
BKG00741,CUST0146,San Francisco,2024-07-18,2023-10-30,Confirmed,1044,Agent,Consultant_3,Netherlands,Mobile,14,4,0
BKG00742,CUST0477,Seoul,2023-11-27,2023-03-29,Confirmed,4666,Phone,Consultant_2,Germany,Desktop,7,1,1
BKG00743,CUST0316,Helsinki,2023-10-10,2023-12-24,Confirmed,4139,Agent,Consultant_6,USA,Desktop,9,2,1
BKG00744,CUST0447,Milan,2023-05-20,2025-01-30,Confirmed,7772,Website,Consultant_5,Netherlands,Mobile,10,3,1
BKG00745,CUST0390,Prague,2024-02-05,2023-05-19,Confirmed,1723,App,Consultant_18,Spain,Mobile,7,1,0
BKG00746,CUST0160,Copenhagen,2023-04-07,2023-11-05,Confirmed,3672,Website,Consultant_16,Italy,Desktop,11,3,0
BKG00747,CUST0349,Tokyo,2024-05-31,2024-12-16,Confirmed,1267,Website,Consultant_8,USA,Desktop,16,2,1
BKG00748,CUST0043,Prague,2024-07-22,2023-12-24,Confirmed,6950,Phone,Consultant_20,Germany,Mobile,14,1,1
BKG00749,CUST0254,Istanbul,2023-03-10,2025-03-16,Confirmed,4157,Agent,Consultant_11,France,Tablet,6,1,0
BKG00750,CUST0130,Bangkok,2023-04-28,2023-12-11,Confirmed,6302,App,Consultant_10,USA,Tablet,10,1,1
BKG00751,CUST0060,Cape Town,2023-02-28,2024-05-18,Confirmed,7020,Website,Consultant_12,UK,Mobile,19,1,0
BKG00752,CUST0151,Milan,2023-02-02,2023-05-21,Confirmed,1154,Agent,Consultant_6,Italy,Mobile,10,2,1
BKG00753,CUST0467,Bangkok,2023-11-14,2024-12-29,Confirmed,7321,Agent,Consultant_20,UK,Desktop,3,1,0
BKG00754,CUST0287,Istanbul,2023-02-19,2025-03-21,Cancelled,2946,Phone,Consultant_5,France,Desktop,4,4,2
BKG00755,CUST0499,Cape Town,2024-05-03,2023-09-16,Confirmed,6392,Phone,Consultant_9,France,Tablet,6,4,2
BKG00756,CUST0005,Istanbul,2023-01-19,2024-06-10,Confirmed,720,Phone,Consultant_16,Italy,Mobile,3,3,0
BKG00757,CUST0467,Paris,2023-07-16,2023-07-05,Confirmed,4166,App,Consultant_14,USA,Desktop,9,1,2
BKG00758,CUST0418,Vienna,2024-03-25,2024-05-17,Cancelled,4777,Website,Consultant_8,Netherlands,Tablet,3,4,1
BKG00759,CUST0266,Dubai,2024-07-12,2024-12-31,Pending,4902,Phone,Consultant_20,Spain,Tablet,11,4,0
BKG00760,CUST0345,Milan,2024-11-09,2023-10-29,Confirmed,3069,Phone,Consultant_19,Netherlands,Tablet,5,4,0
BKG00761,CUST0130,Dubai,2024-03-27,2023-02-01,Confirmed,6015,Phone,Consultant_14,Spain,Desktop,14,2,1
BKG00762,CUST0382,Vienna,2023-10-16,2025-02-26,Cancelled,1513,Website,Consultant_7,Netherlands,Desktop,17,1,1
BKG00763,CUST0267,Vienna,2023-05-21,2025-01-21,Confirmed,2551,Website,Consultant_5,Germany,Mobile,18,2,0
BKG00764,CUST0178,Helsinki,2023-03-25,2024-06-24,Confirmed,7506,Phone,Consultant_18,UK,Mobile,12,2,1
BKG00765,CUST0253,Istanbul,2024-11-24,2023-11-12,Confirmed,4485,Phone,Consultant_2,Italy,Tablet,8,4,0
BKG00766,CUST0415,Dubai,2024-01-26,2023-02-12,Confirmed,5443,Agent,Consultant_11,Germany,Tablet,19,4,1
BKG00767,CUST0056,Toronto,2024-08-13,2024-09-29,Pending,5399,Phone,Consultant_8,Italy,Desktop,19,3,0
BKG00768,CUST0463,Paris,2023-08-03,2024-06-11,Pending,7948,App,Consultant_1,Netherlands,Desktop,20,1,1
BKG00769,CUST0457,Istanbul,2024-06-09,2025-02-01,Cancelled,4810,App,Consultant_12,Spain,Mobile,13,1,1
BKG00770,CUST0471,Prague,2023-08-03,2023-09-25,Confirmed,3519,Phone,Consultant_2,USA,Mobile,9,4,2
BKG00771,CUST0083,Lisbon,2024-02-07,2023-05-04,Cancelled,4181,Website,Consultant_18,Spain,Mobile,12,4,2
BKG00772,CUST0393,Vienna,2023-05-08,2024-01-03,Confirmed,1943,Agent,Consultant_7,Netherlands,Desktop,9,1,2
BKG00773,CUST0099,Rio,2024-04-21,2025-03-21,Confirmed,4696,Website,Consultant_17,France,Tablet,7,3,1
BKG00774,CUST0149,Cape Town,2024-02-08,2023-07-20,Cancelled,3510,Phone,Consultant_14,Germany,Mobile,14,4,0
BKG00775,CUST0329,Copenhagen,2023-01-29,2024-09-27,Confirmed,1072,App,Consultant_7,Italy,Mobile,18,3,1
BKG00776,CUST0156,Istanbul,2023-12-04,2024-11-21,Confirmed,1832,Agent,Consultant_3,Germany,Desktop,20,2,2
BKG00777,CUST0190,Sydney,2023-12-27,2024-10-15,Confirmed,5253,Website,Consultant_6,France,Mobile,5,4,1
BKG00778,CUST0494,Copenhagen,2024-07-22,2024-08-19,Cancelled,7582,Website,Consultant_20,Netherlands,Tablet,17,2,2
BKG00779,CUST0371,San Francisco,2024-01-27,2025-05-28,Confirmed,4502,Phone,Consultant_2,Italy,Desktop,7,4,2
BKG00780,CUST0263,Sydney,2023-08-06,2024-05-11,Confirmed,6129,Agent,Consultant_17,France,Mobile,15,2,0
BKG00781,CUST0080,Athens,2024-07-27,2024-10-19,Confirmed,3634,App,Consultant_12,France,Mobile,14,4,0
BKG00782,CUST0400,Madrid,2024-10-30,2023-06-22,Cancelled,6252,Phone,Consultant_12,USA,Desktop,7,3,2
BKG00783,CUST0252,Madrid,2023-07-21,2023-08-19,Cancelled,4586,Agent,Consultant_17,Italy,Desktop,8,3,2
BKG00784,CUST0097,Rome,2023-01-17,2023-07-29,Confirmed,725,Website,Consultant_10,Germany,Mobile,9,3,1
BKG00785,CUST0260,Berlin,2023-11-18,2025-01-13,Confirmed,4700,Phone,Consultant_3,France,Tablet,12,2,2
BKG00786,CUST0260,Paris,2024-06-01,2024-01-29,Confirmed,2497,Website,Consultant_20,UK,Desktop,18,3,1
BKG00787,CUST0103,Berlin,2024-07-23,2024-05-23,Pending,1271,Website,Consultant_18,Spain,Tablet,10,2,2
BKG00788,CUST0040,Madrid,2023-11-21,2024-08-17,Confirmed,7922,Phone,Consultant_13,France,Mobile,11,4,0
BKG00789,CUST0273,Lisbon,2024-02-16,2024-05-15,Pending,5024,Phone,Consultant_12,Italy,Tablet,6,2,0
BKG00790,CUST0101,Milan,2023-11-14,2024-02-18,Confirmed,933,Phone,Consultant_17,Germany,Mobile,10,4,2
BKG00791,CUST0359,Sydney,2024-11-11,2024-12-22,Cancelled,5826,Phone,Consultant_4,USA,Mobile,9,1,1
BKG00792,CUST0380,Vienna,2023-03-23,2024-03-22,Cancelled,3599,Phone,Consultant_10,Spain,Mobile,17,1,1
BKG00793,CUST0308,Athens,2024-04-18,2025-05-04,Confirmed,3229,Website,Consultant_11,USA,Mobile,5,1,1
BKG00794,CUST0221,San Francisco,2024-04-12,2023-12-04,Pending,3907,App,Consultant_6,Spain,Tablet,19,2,2
BKG00795,CUST0308,Paris,2024-02-29,2024-11-09,Confirmed,7231,App,Consultant_6,Italy,Mobile,13,1,2
BKG00796,CUST0420,Dubai,2024-11-19,2024-12-24,Confirmed,3640,Phone,Consultant_9,Germany,Mobile,11,1,0
BKG00797,CUST0124,Milan,2023-07-23,2024-02-01,Confirmed,1365,Website,Consultant_15,France,Tablet,7,1,0
BKG00798,CUST0422,Sydney,2024-08-05,2023-01-31,Cancelled,3293,App,Consultant_2,Netherlands,Desktop,12,4,2
BKG00799,CUST0231,Tokyo,2024-01-22,2023-03-15,Confirmed,7834,App,Consultant_4,France,Tablet,17,3,0
BKG00800,CUST0178,Prague,2023-04-08,2025-02-07,Confirmed,3411,App,Consultant_5,UK,Tablet,16,2,1
BKG00801,CUST0063,Rome,2023-12-11,2025-05-22,Confirmed,2915,Website,Consultant_17,Germany,Tablet,6,1,1
BKG00802,CUST0485,Tokyo,2023-07-27,2023-05-08,Confirmed,750,Phone,Consultant_8,Germany,Mobile,4,4,2
BKG00803,CUST0116,New York,2024-05-28,2025-01-19,Confirmed,7502,Phone,Consultant_8,Italy,Mobile,14,3,1
BKG00804,CUST0191,Rome,2024-09-27,2023-10-22,Confirmed,5451,Phone,Consultant_12,Spain,Mobile,3,3,2
BKG00805,CUST0062,Milan,2024-08-08,2025-04-09,Cancelled,4257,Agent,Consultant_8,France,Desktop,7,3,1
BKG00806,CUST0256,Bangkok,2023-06-15,2025-03-23,Confirmed,5789,Agent,Consultant_19,UK,Mobile,8,4,2
BKG00807,CUST0483,Istanbul,2023-01-22,2023-06-19,Confirmed,7757,Agent,Consultant_3,Germany,Desktop,13,1,1
BKG00808,CUST0007,New York,2023-06-03,2024-05-25,Confirmed,5156,Website,Consultant_18,UK,Mobile,10,3,1
BKG00809,CUST0155,Cape Town,2024-03-14,2023-09-24,Confirmed,6065,App,Consultant_19,Netherlands,Tablet,9,4,0
BKG00810,CUST0092,Madrid,2023-10-22,2023-04-12,Cancelled,6937,App,Consultant_19,USA,Mobile,6,4,0
BKG00811,CUST0470,Milan,2023-08-07,2024-11-27,Pending,1418,Website,Consultant_15,UK,Desktop,8,2,0
BKG00812,CUST0014,Oslo,2024-10-30,2023-08-08,Confirmed,1673,Website,Consultant_6,France,Desktop,18,4,0
BKG00813,CUST0455,Tokyo,2024-05-09,2023-10-25,Cancelled,3703,Phone,Consultant_16,USA,Mobile,17,3,0
BKG00814,CUST0229,Rio,2023-08-18,2023-12-17,Cancelled,932,Phone,Consultant_8,Netherlands,Tablet,16,3,0
BKG00815,CUST0086,Prague,2023-01-20,2023-05-17,Cancelled,6702,Agent,Consultant_16,Spain,Mobile,14,4,2
BKG00816,CUST0133,Barcelona,2024-07-06,2023-09-19,Confirmed,5564,Agent,Consultant_18,Germany,Mobile,14,3,2
BKG00817,CUST0183,Athens,2023-05-28,2023-03-13,Pending,1335,Website,Consultant_20,UK,Mobile,18,4,0
BKG00818,CUST0386,Amsterdam,2023-04-18,2025-01-01,Confirmed,2746,Agent,Consultant_16,Germany,Tablet,17,3,2
BKG00819,CUST0062,Helsinki,2024-02-07,2023-06-18,Confirmed,2762,App,Consultant_11,Netherlands,Desktop,15,2,0
BKG00820,CUST0219,Rome,2024-08-18,2024-10-06,Confirmed,1397,Website,Consultant_7,Spain,Tablet,13,1,2
BKG00821,CUST0405,Amsterdam,2024-04-27,2024-12-13,Confirmed,4132,Website,Consultant_17,UK,Desktop,19,2,1
BKG00822,CUST0246,Barcelona,2024-01-02,2025-06-11,Confirmed,5067,App,Consultant_17,Spain,Desktop,17,2,2
BKG00823,CUST0230,Toronto,2024-02-18,2023-10-30,Confirmed,4315,Phone,Consultant_12,Netherlands,Desktop,16,1,2
BKG00824,CUST0079,Vienna,2023-11-05,2024-05-25,Confirmed,746,Phone,Consultant_13,Italy,Tablet,12,3,2
BKG00825,CUST0149,Rome,2023-05-14,2024-03-21,Cancelled,2929,App,Consultant_10,UK,Mobile,14,1,1
BKG00826,CUST0138,San Francisco,2023-10-10,2024-06-19,Cancelled,1490,App,Consultant_7,USA,Mobile,18,4,0
BKG00827,CUST0471,Tokyo,2023-03-14,2025-02-01,Confirmed,3810,Agent,Consultant_14,France,Mobile,17,1,2
BKG00828,CUST0314,Dubai,2024-04-25,2025-01-24,Cancelled,1426,Website,Consultant_1,Netherlands,Mobile,12,2,2
BKG00829,CUST0376,Barcelona,2023-12-18,2025-06-01,Cancelled,3938,Agent,Consultant_17,Spain,Mobile,6,1,1
BKG00830,CUST0423,Bangkok,2024-07-13,2024-03-29,Cancelled,5787,App,Consultant_4,Netherlands,Tablet,11,3,0
BKG00831,CUST0389,Paris,2023-11-22,2024-03-12,Confirmed,3107,Agent,Consultant_5,Germany,Tablet,11,2,2
BKG00832,CUST0065,Copenhagen,2024-03-18,2024-08-20,Confirmed,1574,App,Consultant_20,Spain,Tablet,13,4,1
BKG00833,CUST0013,Istanbul,2023-04-10,2024-02-24,Pending,6430,Agent,Consultant_7,USA,Tablet,13,3,0
BKG00834,CUST0213,Sydney,2023-02-28,2024-01-07,Confirmed,4522,Agent,Consultant_10,Spain,Tablet,9,2,0
BKG00835,CUST0474,Lisbon,2024-05-22,2024-10-05,Confirmed,4299,Phone,Consultant_17,Spain,Tablet,12,4,2
BKG00836,CUST0242,Helsinki,2023-09-15,2024-06-06,Confirmed,5284,App,Consultant_7,Germany,Tablet,6,3,2
BKG00837,CUST0493,San Francisco,2024-02-17,2023-08-10,Confirmed,7023,Agent,Consultant_1,Germany,Mobile,7,4,2
BKG00838,CUST0213,Rio,2024-03-27,2024-06-12,Confirmed,7117,Website,Consultant_7,Italy,Desktop,7,1,2
BKG00839,CUST0181,Copenhagen,2023-03-06,2025-05-01,Confirmed,3651,Agent,Consultant_11,Spain,Tablet,13,1,1
BKG00840,CUST0338,Seoul,2024-08-17,2025-01-11,Confirmed,7340,Agent,Consultant_9,France,Desktop,11,4,1
BKG00841,CUST0485,Rio,2023-06-03,2023-09-20,Cancelled,3938,Website,Consultant_12,Germany,Tablet,18,1,2
BKG00842,CUST0173,Amsterdam,2023-09-23,2023-09-14,Cancelled,6080,App,Consultant_3,Spain,Tablet,11,4,0
BKG00843,CUST0160,Helsinki,2023-03-20,2024-02-05,Confirmed,7554,Phone,Consultant_4,Italy,Mobile,6,3,2
BKG00844,CUST0164,Oslo,2023-11-11,2023-06-18,Pending,5555,Phone,Consultant_4,Netherlands,Desktop,4,2,0
BKG00845,CUST0465,Bangkok,2024-10-23,2025-06-04,Confirmed,5073,Phone,Consultant_13,UK,Mobile,16,4,0
BKG00846,CUST0483,Madrid,2024-07-13,2025-04-26,Confirmed,7647,Website,Consultant_19,Italy,Mobile,5,2,0
BKG00847,CUST0497,Berlin,2023-09-05,2023-06-28,Cancelled,7569,Agent,Consultant_10,USA,Desktop,20,2,1
BKG00848,CUST0188,Barcelona,2024-09-01,2023-05-25,Cancelled,3991,App,Consultant_5,Germany,Mobile,8,4,0
BKG00849,CUST0395,Istanbul,2024-02-18,2024-04-24,Pending,1206,Agent,Consultant_7,Netherlands,Tablet,13,1,0
BKG00850,CUST0191,Copenhagen,2023-01-25,2023-04-03,Confirmed,7881,Phone,Consultant_16,USA,Tablet,20,3,1
BKG00851,CUST0405,Tokyo,2023-10-11,2023-05-14,Cancelled,7497,Agent,Consultant_1,Italy,Tablet,14,2,0
BKG00852,CUST0308,Helsinki,2024-03-24,2025-05-30,Confirmed,5733,Website,Consultant_12,Spain,Tablet,7,3,0
BKG00853,CUST0256,Amsterdam,2023-10-28,2024-11-28,Cancelled,3564,Website,Consultant_2,Netherlands,Tablet,11,2,2
BKG00854,CUST0183,Dubai,2023-03-09,2023-10-30,Cancelled,1253,App,Consultant_7,USA,Mobile,20,4,0
BKG00855,CUST0117,Rome,2023-01-07,2023-02-05,Confirmed,7146,App,Consultant_11,France,Mobile,5,1,0
